Custom Setup ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60
Customer,Piccard Pet Supplies,,,Avg Weekly Volume,,,,,,,Product Mapping for Forge,,,,,,Rates,,,,,,,,,,,Best Rate using lowest Cost,,,,,,,,,,,,Forge to Forge Price Transfer,,,,,,,,,,,,,,,,,,,,
# of Darwin Accounts,,,,Priority,EXP Plus,Expedited,Ground,,,,Priority,EXP Plus,Expedited,Ground,,UID,Call type,Shipper Code,Weight ,Zone,FMD,Costs,Base,Mapping Rate,Active Rates,Carrier Status,,Call Type,Carrier,Weight ,Zone,Mapping ,Active,Volume,Active Costs,USPS,Tech Fee,UID,,Effective Date,Customer ID,Shipper,Location,Label Type,Product,Weight,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,M
,,,,,,,,,,,,,,,,ExpeditedNGS240&8,Expedited,NGS,240,8,0.6442515134837645,12.927900000000001,36.34,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedNGS256&8,Expedited,NGS,256,8,0.6500311445626784,13.484300000000001,38.53,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedNGS272&8,Expedited,NGS,272,8,0.6537748344370862,14.1156,40.77,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedNGS288&8,Expedited,NGS,288,8,0.6586533084808948,14.6506,42.92,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedNGS304&8,Expedited,NGS,304,8,0.6618546421449147,15.2605,45.13,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedNGS320&8,Expedited,NGS,320,8,0.6653495762711865,15.7955,47.2,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedNGS336&8,Expedited,NGS,336,8,0.6062245313773431,19.326500000000003,49.08,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedNGS352&8,Expedited,NGS,352,8,0.614303574916976,19.7438,51.19,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedNGS368&8,Expedited,NGS,368,8,0.621329078280458,20.1718,53.27,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedNGS384&8,Expedited,NGS,384,8,0.6410535496249781,20.578400000000002,57.33,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedNGS400&8,Expedited,NGS,400,8,0.6771538461538461,20.985000000000003,65,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM1&1,Expedited,OSM,1,1,,,3.79,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM2&1,Expedited,OSM,2,1,,,3.79,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM3&1,Expedited,OSM,3,1,,,3.79,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM4&1,Expedited,OSM,4,1,,,3.79,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM5&1,Expedited,OSM,5,1,,,4.21,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM6&1,Expedited,OSM,6,1,,,4.21,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM7&1,Expedited,OSM,7,1,,,4.21,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM8&1,Expedited,OSM,8,1,,,4.21,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM9&1,Expedited,OSM,9,1,,,4.87,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM10&1,Expedited,OSM,10,1,,,4.87,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM11&1,Expedited,OSM,11,1,,,4.87,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM12&1,Expedited,OSM,12,1,,,4.87,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM13&1,Expedited,OSM,13,1,,,6.17,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM14&1,Expedited,OSM,14,1,,,6.17,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM15&1,Expedited,OSM,15,1,,,6.17,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM15.99&1,Expedited,OSM,15.99,1,,,6.17,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM16&1,Expedited,OSM,16,1,,,6.83,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM32&1,Expedited,OSM,32,1,,,7.21,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM48&1,Expedited,OSM,48,1,,,7.56,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM64&1,Expedited,OSM,64,1,,,7.81,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM80&1,Expedited,OSM,80,1,,,7.99,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM96&1,Expedited,OSM,96,1,,,8.5,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM112&1,Expedited,OSM,112,1,,,9.26,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM128&1,Expedited,OSM,128,1,,,9.81,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM144&1,Expedited,OSM,144,1,,,10.34,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM160&1,Expedited,OSM,160,1,,,10.93,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM176&1,Expedited,OSM,176,1,,,11.5,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM192&1,Expedited,OSM,192,1,,,12.05,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM208&1,Expedited,OSM,208,1,,,12.62,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM224&1,Expedited,OSM,224,1,,,13.16,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM240&1,Expedited,OSM,240,1,,,13.8,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM1&3,Expedited,OSM,1,3,,,3.86,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM2&3,Expedited,OSM,2,3,,,3.86,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM3&3,Expedited,OSM,3,3,,,3.86,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM4&3,Expedited,OSM,4,3,,,3.86,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM5&3,Expedited,OSM,5,3,,,4.31,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM6&3,Expedited,OSM,6,3,,,4.31,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM7&3,Expedited,OSM,7,3,,,4.31,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM8&3,Expedited,OSM,8,3,,,4.31,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM9&3,Expedited,OSM,9,3,,,5,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM10&3,Expedited,OSM,10,3,,,5,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM11&3,Expedited,OSM,11,3,,,5,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM12&3,Expedited,OSM,12,3,,,5,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM13&3,Expedited,OSM,13,3,,,6.33,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM14&3,Expedited,OSM,14,3,,,6.33,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM15&3,Expedited,OSM,15,3,,,6.33,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM15.99&3,Expedited,OSM,15.99,3,,,6.33,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM16&3,Expedited,OSM,16,3,,,6.99,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM32&3,Expedited,OSM,32,3,,,7.54,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM48&3,Expedited,OSM,48,3,,,8.16,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM64&3,Expedited,OSM,64,3,,,8.56,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM80&3,Expedited,OSM,80,3,,,8.88,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM96&3,Expedited,OSM,96,3,,,9.78,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM112&3,Expedited,OSM,112,3,,,10.7,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM128&3,Expedited,OSM,128,3,,,11.43,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM144&3,Expedited,OSM,144,3,,,12.12,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM160&3,Expedited,OSM,160,3,,,12.89,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM176&3,Expedited,OSM,176,3,,,13.6,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM192&3,Expedited,OSM,192,3,,,14.34,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM208&3,Expedited,OSM,208,3,,,15.07,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM224&3,Expedited,OSM,224,3,,,15.77,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM240&3,Expedited,OSM,240,3,,,16.61,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM1&4,Expedited,OSM,1,4,,,3.96,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM2&4,Expedited,OSM,2,4,,,3.96,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM3&4,Expedited,OSM,3,4,,,3.96,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM4&4,Expedited,OSM,4,4,,,3.96,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM5&4,Expedited,OSM,5,4,,,4.38,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM6&4,Expedited,OSM,6,4,,,4.38,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM7&4,Expedited,OSM,7,4,,,4.38,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM8&4,Expedited,OSM,8,4,,,4.38,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM9&4,Expedited,OSM,9,4,,,5.07,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM10&4,Expedited,OSM,10,4,,,5.07,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM11&4,Expedited,OSM,11,4,,,5.07,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM12&4,Expedited,OSM,12,4,,,5.07,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM13&4,Expedited,OSM,13,4,,,6.4,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM14&4,Expedited,OSM,14,4,,,6.4,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM15&4,Expedited,OSM,15,4,,,6.4,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM15.99&4,Expedited,OSM,15.99,4,,,6.4,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM16&4,Expedited,OSM,16,4,,,7.13,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM32&4,Expedited,OSM,32,4,,,7.75,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM48&4,Expedited,OSM,48,4,,,8.51,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM64&4,Expedited,OSM,64,4,,,9.03,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM80&4,Expedited,OSM,80,4,,,9.43,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM96&4,Expedited,OSM,96,4,,,10.49,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM112&4,Expedited,OSM,112,4,,,11.6,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM128&4,Expedited,OSM,128,4,,,12.55,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM144&4,Expedited,OSM,144,4,,,13.44,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM160&4,Expedited,OSM,160,4,,,14.4,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM176&4,Expedited,OSM,176,4,,,15.33,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM192&4,Expedited,OSM,192,4,,,16.24,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM208&4,Expedited,OSM,208,4,,,17.18,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM224&4,Expedited,OSM,224,4,,,18.08,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM240&4,Expedited,OSM,240,4,,,19.1,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM1&5,Expedited,OSM,1,5,,,4.02,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM2&5,Expedited,OSM,2,5,,,4.02,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM3&5,Expedited,OSM,3,5,,,4.02,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM4&5,Expedited,OSM,4,5,,,4.02,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM5&5,Expedited,OSM,5,5,,,4.43,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM6&5,Expedited,OSM,6,5,,,4.43,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM7&5,Expedited,OSM,7,5,,,4.43,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM8&5,Expedited,OSM,8,5,,,4.43,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM9&5,Expedited,OSM,9,5,,,5.15,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM10&5,Expedited,OSM,10,5,,,5.15,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM11&5,Expedited,OSM,11,5,,,5.15,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM12&5,Expedited,OSM,12,5,,,5.15,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM13&5,Expedited,OSM,13,5,,,6.56,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM14&5,Expedited,OSM,14,5,,,6.56,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM15&5,Expedited,OSM,15,5,,,6.56,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM15.99&5,Expedited,OSM,15.99,5,,,6.56,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM16&5,Expedited,OSM,16,5,,,7.49,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM32&5,Expedited,OSM,32,5,,,8.28,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM48&5,Expedited,OSM,48,5,,,9.23,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM64&5,Expedited,OSM,64,5,,,10.32,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM80&5,Expedited,OSM,80,5,,,11.59,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM96&5,Expedited,OSM,96,5,,,13.06,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM112&5,Expedited,OSM,112,5,,,14.57,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM128&5,Expedited,OSM,128,5,,,15.92,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM144&5,Expedited,OSM,144,5,,,17.22,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM160&5,Expedited,OSM,160,5,,,18.57,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM176&5,Expedited,OSM,176,5,,,19.9,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM192&5,Expedited,OSM,192,5,,,21.22,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM208&5,Expedited,OSM,208,5,,,22.55,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM224&5,Expedited,OSM,224,5,,,23.84,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM240&5,Expedited,OSM,240,5,,,25.27,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM1&6,Expedited,OSM,1,6,,,4.11,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM2&6,Expedited,OSM,2,6,,,4.11,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM3&6,Expedited,OSM,3,6,,,4.11,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM4&6,Expedited,OSM,4,6,,,4.11,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM5&6,Expedited,OSM,5,6,,,4.47,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM6&6,Expedited,OSM,6,6,,,4.47,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM7&6,Expedited,OSM,7,6,,,4.47,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM8&6,Expedited,OSM,8,6,,,4.47,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM9&6,Expedited,OSM,9,6,,,5.32,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM10&6,Expedited,OSM,10,6,,,5.32,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ExpeditedOSM11&6,Expedited,OSM,11,6,,,5.32,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
