Product,Shipper,Shipper Code,State,Customer Hub,Induction Terminal,WEIGHT BREAK,LB,1,2,3,4,5,6,7,8,Fuel Surcharge,Handling,Line Haul,Insurance,Unnamed: 20,KeyWord,Product.1,Shipper.1,Shipper Code.1,Customer Hub.1,Induction Terminal ,Linehaul,WEIGHT BREAK.1,1.1,2.1,3.1,4.1,5.1,6.1,7.1,8.1,9,10,11,12,13,M
SM_Parcels_Expedited,DHL,DHL-X,FL,MCO,MCO,9.0,OZ,3.653,3.653,3.693,3.833,3.883,4.063,4.203,4.403,0.0225,0.0,0.0,0.03,,DHL-GBOS9,SM_Parcels_Ground,DHL,DHL-G,BOS,BOS,,9.0,3.5799999999999996,3.5799999999999996,3.71,3.8099999999999996,3.8699999999999997,3.96,3.96,4.1,6.180000000000001,6.180000000000001,6.180000000000001,6.180000000000001,6.180000000000001,6.180000000000001
SM_Parcels_Expedited,DHL,DHL-X,FL,MCO,MCO,10.0,OZ,3.695,3.695,3.715,3.855,3.925,4.125,4.285,4.515,0.025,0.0,0.0,0.03,,DHL-GBOS10,SM_Parcels_Ground,DHL,DHL-G,BOS,BOS,,10.0,3.5999999999999996,3.5999999999999996,3.75,3.86,3.9099999999999997,4.0,4.0,4.18,6.180000000000001,6.180000000000001,6.180000000000001,6.180000000000001,6.180000000000001,6.180000000000001
SM_Parcels_Expedited,DHL,DHL-X,FL,MCO,MCO,11.0,OZ,3.708,3.708,3.738,3.908,3.978,4.188,4.358,4.628,0.0275,0.0,0.0,0.03,,DHL-GBOS11,SM_Parcels_Ground,DHL,DHL-G,BOS,BOS,,11.0,3.63,3.63,3.78,3.9099999999999997,3.96,4.06,4.069999999999999,4.27,6.180000000000001,6.180000000000001,6.180000000000001,6.180000000000001,6.180000000000001,6.180000000000001
SM_Parcels_Expedited,DHL,DHL-X,FL,MCO,MCO,12.0,OZ,3.73,3.73,3.77,3.93,4.02,4.24,4.44,4.74,0.03,0.0,0.0,0.03,,DHL-GBOS12,SM_Parcels_Ground,DHL,DHL-G,BOS,BOS,,12.0,3.65,3.65,3.8099999999999996,3.9499999999999997,4.01,4.12,4.14,4.35,6.180000000000001,6.180000000000001,6.180000000000001,6.180000000000001,6.180000000000001,6.180000000000001
SM_Parcels_Expedited,DHL,DHL-X,FL,MCO,MCO,13.0,OZ,4.023,4.023,4.053,4.243,4.343,4.593,4.813,5.103,0.0325,0.0,0.0,0.03,,DHL-GBOS13,SM_Parcels_Ground,DHL,DHL-G,BOS,BOS,,13.0,3.94,3.94,4.109999999999999,4.27,4.34,4.47,4.4799999999999995,4.7,7.48,7.48,7.48,7.48,7.48,7.48
SM_Parcels_Expedited,DHL,DHL-X,FL,MCO,MCO,14.0,OZ,4.035,4.035,4.075,4.275,4.395,4.655,4.885,5.225,0.035,0.0,0.0,0.03,,DHL-GBOS14,SM_Parcels_Ground,DHL,DHL-G,BOS,BOS,,14.0,3.96,3.96,4.1499999999999995,4.31,4.39,4.529999999999999,4.529999999999999,4.779999999999999,7.48,7.48,7.48,7.48,7.48,7.48
SM_Parcels_Expedited,DHL,DHL-X,FL,MCO,MCO,15.0,OZ,4.068,4.068,4.108,4.308,4.448,4.708,4.968,5.338,0.0375,0.0,0.0,0.03,,DHL-GBOS15,SM_Parcels_Ground,DHL,DHL-G,BOS,BOS,,15.0,3.98,3.98,4.1899999999999995,4.359999999999999,4.4399999999999995,4.58,4.59,4.85,7.48,7.48,7.48,7.48,7.48,7.48
SM_Parcels_Expedited,DHL,DHL-X,FL,MCO,MCO,15.99,OZ,4.09,4.09,4.14,4.36,4.5,4.78,5.05,5.45,0.039975000000000004,0.0,0.0,0.03,,DHL-GBOS15.99,SM_Parcels_Ground,DHL,DHL-G,BOS,BOS,,15.99,4.02,4.02,4.22,4.3999999999999995,4.5,4.64,4.66,4.95,7.48,7.48,7.48,7.48,7.48,7.48
SM_Parcels_Expedited,DHL,DHL-X,FL,MCO,MCO,16.0,OZ,4.43,4.43,4.51,4.84,4.92,5.26,5.48,5.81,0.04,0.0,0.0,0.03,,DHL-GBOS16,SM_Parcel_Plus_Ground,DHL,DHL-G,BOS,BOS,,16.0,4.42,4.42,4.62,4.819999999999999,4.95,5.109999999999999,5.109999999999999,5.31,13.75,13.75,13.75,13.75,13.75,13.75
SM_Parcels_Expedited,DHL,DHL-X,FL,MCO,MCO,32.0,OZ,4.94,4.94,5.06,5.53,5.85,6.34,6.89,7.68,0.08,0.0,0.0,0.12,,DHL-GBOS32,SM_Parcel_Plus_Ground,DHL,DHL-G,BOS,BOS,,32.0,4.85,4.85,5.22,5.56,5.819999999999999,6.069999999999999,6.12,6.63,18.25,18.25,18.25,18.25,18.25,18.25
