CY Base,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,PY Base,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,YoY Change,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33
Ground1&896,Ground,1,896,38.56,42.32,47.96,58.94,80.59,98.75,117.13,135.79,,Ground1&896,Ground,1,896,35.54,38.21,42.81,55.0,77.61,94.72,112.56,126.89,,0.08497467642093426,0.10756346506150227,0.12029899556178458,0.0716363636363635,0.03839711377399824,0.04254645270270263,0.040600568585643204,0.07013949089762783
Ground1&912,Ground,1,912,39.02,42.79,48.45,59.54,81.54,99.96,118.6,137.57,,Ground1&912,Ground,1,912,36.11,38.82,43.09,55.44,78.07,95.46,113.3,127.79,,0.08058709498753824,0.10226687274600721,0.12439080993269891,0.073953823953824,0.04444729089278865,0.047140163419233216,0.04677846425419241,0.07653181000078235
Ground1&928,Ground,1,928,39.47,43.25,48.93,60.12,82.47,101.14,120.05,139.32,,Ground1&928,Ground,1,928,36.67,39.42,43.38,55.87,78.57,96.03,114.35,128.89,,0.07635669484592311,0.0971588026382546,0.12793914246196403,0.07606944693037399,0.04963726613211161,0.053212537748620115,0.04984696108439013,0.08092171619210187
Ground1&944,Ground,1,944,39.92,43.71,49.39,60.69,83.38,102.31,121.48,141.04,,Ground1&944,Ground,1,944,37.2,39.99,43.67,56.3,79.05,96.58,115.08,129.83,,0.07311827956989236,0.09302325581395343,0.13098236775818628,0.07797513321492011,0.054775458570524904,0.05932905363429275,0.05561348627042073,0.08634368019718086
Ground1&960,Ground,1,960,40.36,44.15,49.84,61.24,84.27,103.44,122.88,142.74,,Ground1&960,Ground,1,960,37.67,40.5,43.95,56.73,79.5,97.07,115.82,130.67,,0.07140960976904687,0.09012345679012346,0.13401592718998856,0.07949938304248194,0.06000000000000005,0.06562274647161837,0.060956656881367755,0.09237009259967865
Ground1&976,Ground,1,976,40.8,44.59,50.27,61.78,85.14,104.56,124.25,144.41,,Ground1&976,Ground,1,976,38.29,41.16,44.23,57.17,79.89,97.62,117.18,132.51,,0.0655523635413946,0.08333333333333348,0.13655889667646415,0.08063669756865477,0.06571535861809985,0.07109198934644545,0.060334528076463556,0.0898045430533545
Ground1&992,Ground,1,992,41.23,45.02,50.7,62.3,85.99,105.66,125.6,146.06,,Ground1&992,Ground,1,992,38.77,41.68,44.52,57.6,80.25,98.08,118.61,134.72,,0.06345112200154746,0.08013435700575822,0.13881401617250666,0.0815972222222221,0.07152647975077886,0.07728384991843384,0.05893263637130075,0.08417458432304037
Ground1&1008,Ground,1,1008,41.65,45.44,51.11,62.8,86.83,106.73,126.93,147.68,,Ground1&1008,Ground,1,1008,39.48,42.44,44.81,58.05,80.68,98.65,119.19,136.92,,0.054964539007092306,0.07068803016022618,0.14059361749609445,0.0818260120585701,0.07622706990580053,0.08190572731880374,0.06493833375283176,0.07858603564125044
Ground1&1024,Ground,1,1024,42.07,45.85,51.51,63.29,87.65,107.78,128.23,149.27,,Ground1&1024,Ground,1,1024,39.83,42.82,45.09,58.49,81.04,99.1,119.74,139.07,,0.05623901581722324,0.07076132648295186,0.14238190286094454,0.08206531030945463,0.08156465942744329,0.0875882946518669,0.07090362451979293,0.07334435895592151
Ground1&1040,Ground,1,1040,42.48,46.25,51.89,63.76,88.44,108.81,129.5,150.83,,Ground1&1040,Ground,1,1040,40.41,43.44,45.38,58.94,81.29,99.39,120.35,141.17,,0.05122494432071267,0.0646869244935544,0.14345526663728503,0.08177807940278248,0.08795669824086594,0.09477814669483853,0.07602825093477361,0.06842813628958022
Ground1&1056,Ground,1,1056,42.89,46.64,52.26,64.22,89.22,109.81,130.75,152.37,,Ground1&1056,Ground,1,1056,40.95,44.02,45.68,59.36,81.66,99.9,120.72,143.43,,0.04737484737484721,0.059518400726942255,0.14404553415061283,0.08187331536388132,0.09257898603967685,0.09919919919919917,0.08308482438701126,0.06233005647354117
Ground1&1072,Ground,1,1072,43.29,47.02,52.62,64.66,89.98,110.8,131.98,153.89,,Ground1&1072,Ground,1,1072,41.57,44.69,45.96,60.38,81.95,100.22,121.21,145.27,,0.04137599230214084,0.05213694338778252,0.14490861618798956,0.07088439880755204,0.09798657718120807,0.10556775094791448,0.08885405494596155,0.05933778481448315
Ground1&1088,Ground,1,1088,43.69,47.4,52.97,65.09,90.72,111.76,133.18,155.37,,Ground1&1088,Ground,1,1088,42.06,45.21,46.24,61.14,82.18,101.5,121.85,146.84,,0.03875416072277682,0.048440610484405955,0.14554498269896188,0.06460582270199544,0.10391822827938668,0.10108374384236463,0.09298317603611017,0.05809043857259599
Ground1&1104,Ground,1,1104,44.08,47.77,53.3,65.5,91.44,112.7,134.35,156.83,,Ground1&1104,Ground,1,1104,42.64,45.84,46.54,61.93,82.43,102.74,122.43,148.42,,0.03377110694183849,0.04210296684118675,0.14525139664804465,0.057645729048926286,0.10930486473371337,0.09694374148335605,0.09736175773911615,0.05666352243632944
Ground1&1120,Ground,1,1120,44.46,48.13,53.62,65.89,92.15,113.61,135.5,158.26,,Ground1&1120,Ground,1,1120,43.09,46.32,46.82,62.92,82.69,104.0,122.88,150.1,,0.031793919702947315,0.0390759930915372,0.14523707817172138,0.047202797202797075,0.11440319264723686,0.09240384615384611,0.10270182291666674,0.05436375749500333
Ground2&1,Ground,2,1,3.79,3.84,3.86,3.96,4.02,4.11,4.19,4.36,,Ground2&1,Ground,2,1,3.59,3.64,3.66,3.75,3.81,3.9,3.97,4.13,,0.055710306406685284,0.05494505494505497,0.05464480874316924,0.05600000000000005,0.055118110236220375,0.05384615384615388,0.055415617128463435,0.05569007263922532
Ground2&2,Ground,2,2,3.79,3.84,3.86,3.96,4.02,4.11,4.19,4.36,,Ground2&2,Ground,2,2,3.59,3.64,3.66,3.75,3.81,3.9,3.97,4.13,,0.055710306406685284,0.05494505494505497,0.05464480874316924,0.05600000000000005,0.055118110236220375,0.05384615384615388,0.055415617128463435,0.05569007263922532
Ground2&3,Ground,2,3,3.79,3.84,3.86,3.96,4.02,4.11,4.19,4.36,,Ground2&3,Ground,2,3,3.59,3.64,3.66,3.75,3.81,3.9,3.97,4.13,,0.055710306406685284,0.05494505494505497,0.05464480874316924,0.05600000000000005,0.055118110236220375,0.05384615384615388,0.055415617128463435,0.05569007263922532
Ground2&4,Ground,2,4,3.79,3.84,3.86,3.96,4.02,4.11,4.19,4.36,,Ground2&4,Ground,2,4,3.59,3.64,3.66,3.75,3.81,3.9,3.97,4.13,,0.055710306406685284,0.05494505494505497,0.05464480874316924,0.05600000000000005,0.055118110236220375,0.05384615384615388,0.055415617128463435,0.05569007263922532
Ground2&5,Ground,2,5,4.21,4.28,4.31,4.38,4.43,4.47,4.55,4.68,,Ground2&5,Ground,2,5,3.99,4.06,4.09,4.15,4.2,4.24,4.31,4.44,,0.05513784461152871,0.05418719211822687,0.05378973105134466,0.055421686746987886,0.05476190476190457,0.054245283018867774,0.05568445475638062,0.054054054054053946
Ground2&6,Ground,2,6,4.21,4.28,4.31,4.38,4.43,4.47,4.55,4.68,,Ground2&6,Ground,2,6,3.99,4.06,4.09,4.15,4.2,4.24,4.31,4.44,,0.05513784461152871,0.05418719211822687,0.05378973105134466,0.055421686746987886,0.05476190476190457,0.054245283018867774,0.05568445475638062,0.054054054054053946
Ground2&7,Ground,2,7,4.21,4.28,4.31,4.38,4.43,4.47,4.55,4.68,,Ground2&7,Ground,2,7,3.99,4.06,4.09,4.15,4.2,4.24,4.31,4.44,,0.05513784461152871,0.05418719211822687,0.05378973105134466,0.055421686746987886,0.05476190476190457,0.054245283018867774,0.05568445475638062,0.054054054054053946
Ground2&8,Ground,2,8,4.21,4.28,4.31,4.38,4.43,4.47,4.55,4.68,,Ground2&8,Ground,2,8,3.99,4.06,4.09,4.15,4.2,4.24,4.31,4.44,,0.05513784461152871,0.05418719211822687,0.05378973105134466,0.055421686746987886,0.05476190476190457,0.054245283018867774,0.05568445475638062,0.054054054054053946
Ground2&9,Ground,2,9,4.87,4.95,5.0,5.07,5.15,5.32,5.45,5.62,,Ground2&9,Ground,2,9,4.62,4.69,4.74,4.81,4.88,5.04,5.17,5.33,,0.054112554112554,0.05543710021321946,0.05485232067510548,0.05405405405405417,0.05532786885245922,0.05555555555555558,0.05415860735009681,0.054409005628517804
Ground2&10,Ground,2,10,4.87,4.95,5.0,5.07,5.15,5.32,5.45,5.62,,Ground2&10,Ground,2,10,4.62,4.69,4.74,4.81,4.88,5.04,5.17,5.33,,0.054112554112554,0.05543710021321946,0.05485232067510548,0.05405405405405417,0.05532786885245922,0.05555555555555558,0.05415860735009681,0.054409005628517804
Ground2&11,Ground,2,11,4.87,4.95,5.0,5.07,5.15,5.32,5.45,5.62,,Ground2&11,Ground,2,11,4.62,4.69,4.74,4.81,4.88,5.04,5.17,5.33,,0.054112554112554,0.05543710021321946,0.05485232067510548,0.05405405405405417,0.05532786885245922,0.05555555555555558,0.05415860735009681,0.054409005628517804
Ground2&12,Ground,2,12,4.87,4.95,5.0,5.07,5.15,5.32,5.45,5.62,,Ground2&12,Ground,2,12,4.62,4.69,4.74,4.81,4.88,5.04,5.17,5.33,,0.054112554112554,0.05543710021321946,0.05485232067510548,0.05405405405405417,0.05532786885245922,0.05555555555555558,0.05415860735009681,0.054409005628517804
Ground2&13,Ground,2,13,6.17,6.26,6.33,6.4,6.56,6.79,6.96,7.15,,Ground2&13,Ground,2,13,5.85,5.93,6.0,6.07,6.22,6.44,6.6,6.78,,0.05470085470085473,0.05564924114671155,0.05499999999999994,0.054365733113673764,0.05466237942122176,0.05434782608695654,0.054545454545454675,0.054572271386430726
Ground2&14,Ground,2,14,6.17,6.26,6.33,6.4,6.56,6.79,6.96,7.15,,Ground2&14,Ground,2,14,5.85,5.93,6.0,6.07,6.22,6.44,6.6,6.78,,0.05470085470085473,0.05564924114671155,0.05499999999999994,0.054365733113673764,0.05466237942122176,0.05434782608695654,0.054545454545454675,0.054572271386430726
Ground2&15,Ground,2,15,6.17,6.26,6.33,6.4,6.56,6.79,6.96,7.15,,Ground2&15,Ground,2,15,5.85,5.93,6.0,6.07,6.22,6.44,6.6,6.78,,0.05470085470085473,0.05564924114671155,0.05499999999999994,0.054365733113673764,0.05466237942122176,0.05434782608695654,0.054545454545454675,0.054572271386430726
Ground2&15.99,Ground,2,15.99,6.17,6.26,6.33,6.4,6.56,6.79,6.96,7.15,,Ground2&15.99,Ground,2,15.99,5.85,5.93,6.0,6.07,6.22,6.44,6.6,6.78,,0.05470085470085473,0.05564924114671155,0.05499999999999994,0.054365733113673764,0.05466237942122176,0.05434782608695654,0.054545454545454675,0.054572271386430726
Ground2&16,Ground,2,16,6.83,6.91,6.99,7.13,7.49,8.42,8.63,8.91,,Ground2&16,Ground,2,16,6.47,6.55,6.63,6.76,7.1,7.98,8.18,8.45,,0.05564142194744992,0.05496183206106875,0.05429864253393668,0.054733727810651,0.05492957746478888,0.05513784461152871,0.055012224938875365,0.05443786982248522
Ground2&32,Ground,2,32,7.21,7.32,7.54,7.75,8.28,9.67,9.99,10.42,,Ground2&32,Ground,2,32,6.83,6.94,7.15,7.35,7.85,9.17,9.47,9.88,,0.05563689604685207,0.05475504322766578,0.05454545454545445,0.054421768707483054,0.054777070063694255,0.05452562704471098,0.05491024287222812,0.054655870445344146
Ground2&48,Ground,2,48,7.56,7.66,8.16,8.51,9.23,10.58,11.27,12.06,,Ground2&48,Ground,2,48,7.17,7.26,7.73,8.07,8.75,10.03,10.68,11.43,,0.05439330543933041,0.05509641873278248,0.05562742561448886,0.054522924411400275,0.05485714285714294,0.054835493519441725,0.055243445692883864,0.0551181102362206
Ground2&64,Ground,2,64,7.81,7.89,8.56,9.03,9.86,11.19,12.12,13.16,,Ground2&64,Ground,2,64,7.4,7.48,8.11,8.56,9.35,10.61,11.49,12.47,,0.055405405405405395,0.054812834224598816,0.05548705302096191,0.05490654205607459,0.05454545454545445,0.05466540999057501,0.05483028720626626,0.05533279871692054
Ground2&80,Ground,2,80,7.99,8.06,8.86,9.41,10.44,11.77,12.89,14.16,,Ground2&80,Ground,2,80,7.57,7.64,8.4,8.92,9.9,11.16,12.22,13.42,,0.05548216644649928,0.054973821989528826,0.05476190476190457,0.05493273542600896,0.05454545454545445,0.05465949820788518,0.05482815057283141,0.055141579731743606
Ground2&96,Ground,2,96,8.17,8.23,9.17,9.79,11.02,12.36,13.67,15.16,,Ground2&96,Ground,2,96,7.74,7.8,8.69,9.28,10.45,11.72,12.96,14.37,,0.05555555555555558,0.055128205128205154,0.05523590333716921,0.0549568965517242,0.054545454545454675,0.05460750853242313,0.054783950617283805,0.05497564370215735
Ground2&112,Ground,2,112,8.43,8.5,9.59,10.32,11.67,13.07,14.58,16.3,,Ground2&112,Ground,2,112,7.99,8.06,9.09,9.78,11.06,12.39,13.82,15.45,,0.05506883604505619,0.05459057071960283,0.05500550055005493,0.05521472392638049,0.05515370705244127,0.05488297013720733,0.05499276410998544,0.055016181229773586
Ground2&128,Ground,2,128,8.79,8.84,10.05,10.87,12.31,13.78,15.49,17.44,,Ground2&128,Ground,2,128,8.33,8.38,9.53,10.3,11.67,13.06,14.68,16.53,,0.055222088835534144,0.054892601431980825,0.054564533053515385,0.05533980582524256,0.054841473864610135,0.05513016845329233,0.05517711171662132,0.05505142165759236
Ground2&144,Ground,2,144,9.28,9.35,10.56,11.46,12.94,14.5,16.38,18.6,,Ground2&144,Ground,2,144,8.8,8.86,10.01,10.86,12.27,13.74,15.53,17.63,,0.05454545454545445,0.055304740406320496,0.05494505494505497,0.05524861878453047,0.0546047269763652,0.055312954876273634,0.054732775273663936,0.055019852524106794
Ground2&160,Ground,2,160,9.9,9.96,11.09,12.06,13.58,15.22,17.28,19.76,,Ground2&160,Ground,2,160,9.38,9.44,10.51,11.43,12.87,14.43,16.38,18.73,,0.05543710021321946,0.05508474576271194,0.05518553758325395,0.0551181102362206,0.055167055167055334,0.05474705474705477,0.05494505494505497,0.054991991457554734
Ground2&176,Ground,2,176,10.78,10.83,11.64,12.68,14.21,15.97,18.18,20.91,,Ground2&176,Ground,2,176,10.22,10.27,11.03,12.02,13.47,15.14,17.23,19.82,,0.05479452054794498,0.054527750730282376,0.055303717135086305,0.05490848585690511,0.05493689680772085,0.05482166446499348,0.05513639001741155,0.054994954591321976
Ground2&192,Ground,2,192,11.33,11.39,12.16,13.28,14.86,16.73,19.1,22.06,,Ground2&192,Ground,2,192,10.74,10.8,11.53,12.59,14.09,15.86,18.1,20.91,,0.05493482309124764,0.054629629629629584,0.05464006938421506,0.05480540111199361,0.05464868701206527,0.054854981084489385,0.05524861878453047,0.05499760879961735
Ground2&208,Ground,2,208,11.84,11.92,12.68,13.86,15.52,17.51,20.01,23.22,,Ground2&208,Ground,2,208,11.22,11.3,12.02,13.14,14.71,16.6,18.97,22.01,,0.05525846702317283,0.05486725663716796,0.05490848585690511,0.0547945205479452,0.055064581917063204,0.054819277108433706,0.054823405376910994,0.05497501135847327
Ground2&224,Ground,2,224,12.28,12.4,13.15,14.39,16.17,18.31,20.95,24.38,,Ground2&224,Ground,2,224,11.64,11.75,12.46,13.64,15.33,17.36,19.86,23.11,,0.05498281786941561,0.05531914893617018,0.05537720706260019,0.05498533724340171,0.0547945205479452,0.054723502304147464,0.054884189325276944,0.054954565123323196
Ground2&240,Ground,2,240,12.65,12.78,13.56,14.86,16.83,19.11,21.87,25.52,,Ground2&240,Ground,2,240,11.99,12.11,12.85,14.09,15.95,18.11,20.73,24.19,,0.05504587155963314,0.05532617671345985,0.05525291828793777,0.05464868701206527,0.055172413793103336,0.055218111540585424,0.05499276410998566,0.054981397271599786
Ground2&256,Ground,2,256,12.94,13.09,13.9,15.28,17.46,19.88,22.76,26.63,,Ground2&256,Ground,2,256,12.27,12.41,13.18,14.48,16.55,18.84,21.57,25.24,,0.0546047269763652,0.0547945205479452,0.054628224582701,0.055248618784530246,0.054984894259818784,0.05520169851380041,0.05516921650440443,0.05507131537242471
Ground2&272,Ground,2,272,13.23,13.4,14.26,15.7,17.92,20.4,23.41,27.47,,Ground2&272,Ground,2,272,12.54,12.7,13.52,14.88,16.99,19.34,22.19,26.04,,0.055023923444976086,0.0551181102362206,0.054733727810651,0.05510752688172027,0.054738081224249724,0.05480868665977234,0.05497972059486256,0.05491551459293387
Ground2&288,Ground,2,288,13.57,13.75,14.64,16.13,18.44,21.02,24.15,28.41,,Ground2&288,Ground,2,288,12.86,13.03,13.88,15.29,17.48,19.92,22.89,26.93,,0.05520995334370138,0.05525709900230247,0.05475504322766578,0.054937867887508096,0.05491990846681927,0.055220883534136345,0.05504587155963292,0.054957296695135494
Ground2&304,Ground,2,304,13.88,14.09,15.01,16.55,18.95,21.62,24.87,29.32,,Ground2&304,Ground,2,304,13.16,13.36,14.23,15.69,17.96,20.49,23.57,27.79,,0.054711246200607855,0.054640718562874335,0.05481377371749829,0.05481198215423855,0.05512249443207118,0.055148853099072914,0.055154857870173934,0.05505577545879814
Ground2&320,Ground,2,320,14.5,14.9,15.95,17.12,20.01,23.32,27.46,31.72,,Ground2&320,Ground,2,320,13.45,13.67,14.57,16.08,18.43,21.05,24.23,28.62,,0.0780669144981414,0.08997805413313831,0.09471516815374059,0.06467661691542315,0.0857297883884971,0.1078384798099763,0.13330581923235663,0.10831586303284402
Ground2&336,Ground,2,336,15.4,16.29,17.23,18.17,21.73,26.3,31.56,35.76,,Ground2&336,Ground,2,336,14.8,15.91,16.86,17.67,21.56,25.79,31.31,35.17,,0.04054054054054057,0.023884349465744803,0.021945432977461543,0.028296547821165863,0.007884972170686622,0.01977510663047699,0.007984669434685454,0.01677566107477957
Ground2&352,Ground,2,352,16.54,17.71,18.84,20.06,24.51,30.5,36.86,41.37,,Ground2&352,Ground,2,352,15.9,17.09,18.29,19.7,24.26,29.79,36.01,40.44,,0.040251572327044016,0.03627852545348165,0.030071077091306853,0.018274111675126825,0.010305028854080689,0.023833501174890914,0.02360455429047481,0.022997032640949655
Ground2&368,Ground,2,368,17.92,19.31,20.78,22.79,28.34,35.92,43.35,48.56,,Ground2&368,Ground,2,368,17.1,18.38,19.85,21.97,27.29,34.41,41.41,46.51,,0.04795321637426908,0.05059847660500538,0.04685138539042821,0.03732362312243964,0.0384756320996702,0.04388259226968927,0.04684858729775421,0.04407654267899397
Ground2&384,Ground,2,384,19.53,21.08,23.05,26.36,33.24,42.56,51.04,57.33,,Ground2&384,Ground,2,384,18.38,19.76,21.53,24.49,30.7,39.74,47.62,53.48,,0.06256800870511436,0.06680161943319818,0.07059916395726895,0.07635769701919148,0.08273615635179166,0.07096124811273286,0.0718185636287274,0.07198952879581144
Ground2&400,Ground,2,400,21.1,22.99,25.63,30.52,39.07,48.34,57.24,65.0,,Ground2&400,Ground,2,400,19.76,21.24,23.36,27.31,34.54,45.9,54.76,61.51,,0.06781376518218618,0.08239171374764598,0.09717465753424648,0.11753936287074329,0.13115228720324268,0.05315904139433569,0.04528853177501824,0.0567387416680214
Ground2&416,Ground,2,416,21.89,23.94,26.92,32.59,41.99,51.23,60.34,68.83,,Ground2&416,Ground,2,416,22.59,24.28,27.79,33.67,40.27,49.69,60.18,68.68,,-0.030987162461265982,-0.014003294892915963,-0.03130622526088511,-0.032076032076032046,0.04271169605165137,0.030992151338297358,0.002658690594881996,0.0021840419336049965
Ground2&432,Ground,2,432,22.68,24.89,28.21,34.67,43.6,54.13,63.44,72.67,,Ground2&432,Ground,2,432,23.96,25.76,29.07,34.35,40.94,51.69,61.29,69.83,,-0.05342237061769617,-0.033773291925465854,-0.02958376332989332,0.009315866084425029,0.06497313141182226,0.04720448829560864,0.035079131995431556,0.04067019905484748
Ground2&448,Ground,2,448,23.31,25.62,29.07,35.73,46.08,55.98,65.65,75.22,,Ground2&448,Ground,2,448,24.71,26.56,29.46,35.94,43.59,54.2,64.04,72.51,,-0.056657223796034106,-0.035391566265060126,-0.013238289205702691,-0.005843071786310494,0.05712319339297989,0.03284132841328402,0.025140537164272336,0.037374155288925515
Ground2&464,Ground,2,464,23.93,26.33,29.92,36.77,46.16,57.8,67.82,77.74,,Ground2&464,Ground,2,464,25.48,27.39,29.77,36.5,43.67,55.76,65.49,74.44,,-0.06083202511773944,-0.038700255567725494,0.005038629492778002,0.0073972602739726945,0.057018548202427244,0.03658536585365857,0.035577950832188066,0.04433100483610963
Ground2&480,Ground,2,480,24.55,27.03,30.76,37.8,47.98,59.61,69.58,80.23,,Ground2&480,Ground,2,480,26.25,28.22,30.21,37.9,45.39,56.65,65.82,77.54,,-0.06476190476190469,-0.04216867469879515,0.01820589208871226,-0.0026385224274406704,0.057061026657854175,0.05225066195939987,0.05712549377089049,0.03469177198865103
Ground2&496,Ground,2,496,25.16,27.73,31.58,38.81,48.7,61.33,72.1,82.7,,Ground2&496,Ground,2,496,27.01,29.04,30.51,38.47,45.72,58.01,68.28,80.0,,-0.06849315068493156,-0.045110192837465535,0.03507046869878727,0.008838055627762076,0.06517935258092744,0.05723151180830888,0.05594610427650837,0.03374999999999995
Ground2&512,Ground,2,512,25.77,28.42,32.39,39.8,48.71,61.63,72.18,85.14,,Ground2&512,Ground,2,512,27.32,29.37,31.17,38.48,45.74,58.31,68.29,80.89,,-0.05673499267935578,-0.032345931222335644,0.0391401989092075,0.03430353430353428,0.06493222562308709,0.056937060538501116,0.05696295211597602,0.05254048708122139
Ground2&528,Ground,2,528,26.37,29.1,33.19,40.78,51.0,64.89,74.56,87.56,,Ground2&528,Ground,2,528,27.75,29.83,32.05,40.19,47.88,61.67,70.53,83.07,,-0.049729729729729666,-0.024472008045591576,0.035569422776911,0.014680268723563206,0.06516290726817031,0.05221339387060153,0.05713880618176659,0.054050800529673815
Ground2&544,Ground,2,544,26.96,29.77,33.97,41.74,52.78,65.53,76.79,89.95,,Ground2&544,Ground,2,544,28.01,30.11,32.9,41.48,49.57,62.0,72.64,87.05,,-0.037486611924312796,-0.011291929591497829,0.032522796352583594,0.006268081002893,0.06475690942102075,0.056935483870967696,0.057131057268722474,0.033314187248707716
Ground2&560,Ground,2,560,27.55,30.43,34.74,42.69,53.65,66.65,78.76,92.31,,Ground2&560,Ground,2,560,28.33,30.45,33.68,42.85,50.75,63.05,74.51,87.68,,-0.027532650900105815,-0.0006568144499178308,0.03147268408551085,-0.003733955659276589,0.05714285714285716,0.05709754163362435,0.057039323580727386,0.0528056569343065
Ground2&576,Ground,2,576,28.14,31.08,35.5,43.62,55.68,69.44,81.44,94.65,,Ground2&576,Ground,2,576,28.69,30.84,34.68,43.19,52.28,65.7,77.04,91.12,,-0.01917044266294876,0.0077821011673151474,0.023644752018454396,0.009956008335262778,0.06503442999234887,0.05692541856925404,0.05711318795430942,0.03874012291483764
Ground2&592,Ground,2,592,28.71,31.73,36.25,44.54,56.49,69.76,84.07,96.96,,Ground2&592,Ground,2,592,28.99,31.16,35.33,43.87,53.44,66.0,79.54,92.0,,-0.009658502932045399,0.018292682926829285,0.026040192470987877,0.015272395714611475,0.05707335329341334,0.056969696969697114,0.05695247674126214,0.05391304347826087
