UID for Upload Lookup,Effective Date,Customer ID,Shipper,Location,Label Type,Product,Weight,1,2,3,4,5,6,7,8,9,10,11,12,13,M
UDSXparcel_PriorityUDS_RegionalParcelDelivery416,Delete,,UDS,,Xparcel_Priority,UDS_RegionalParcelDelivery,416,,,,,,,,,,,,,,
UDSXparcel_PriorityUDS_RegionalParcelDelivery432,Delete,,UDS,,Xparcel_Priority,UDS_RegionalParcelDelivery,432,,,,,,,,,,,,,,
UDSXparcel_PriorityUDS_RegionalParcelDelivery448,Delete,,UDS,,Xparcel_Priority,UDS_RegionalParcelDelivery,448,,,,,,,,,,,,,,
UDSXparcel_PriorityUDS_RegionalParcelDelivery464,Delete,,UDS,,Xparcel_Priority,UDS_RegionalParcelDelivery,464,,,,,,,,,,,,,,
UDSXparcel_PriorityUDS_RegionalParcelDelivery480,Delete,,UDS,,Xparcel_Priority,UDS_RegionalParcelDelivery,480,,,,,,,,,,,,,,
UDSXparcel_PriorityUDS_RegionalParcelDelivery496,Delete,,UDS,,Xparcel_Priority,UDS_RegionalParcelDelivery,496,,,,,,,,,,,,,,
UDSXparcel_PriorityUDS_RegionalParcelDelivery512,Delete,,UDS,,Xparcel_Priority,UDS_RegionalParcelDelivery,512,,,,,,,,,,,,,,
UDSXparcel_PriorityUDS_RegionalParcelDelivery528,Delete,,UDS,,Xparcel_Priority,UDS_RegionalParcelDelivery,528,,,,,,,,,,,,,,
UDSXparcel_PriorityUDS_RegionalParcelDelivery544,Delete,,UDS,,Xparcel_Priority,UDS_RegionalParcelDelivery,544,,,,,,,,,,,,,,
UDSXparcel_PriorityUDS_RegionalParcelDelivery560,Delete,,UDS,,Xparcel_Priority,UDS_RegionalParcelDelivery,560,,,,,,,,,,,,,,
UDSXparcel_PriorityUDS_RegionalParcelDelivery576,Delete,,UDS,,Xparcel_Priority,UDS_RegionalParcelDelivery,576,,,,,,,,,,,,,,
UDSXparcel_PriorityUDS_RegionalParcelDelivery592,Delete,,UDS,,Xparcel_Priority,UDS_RegionalParcelDelivery,592,,,,,,,,,,,,,,
UDSXparcel_PriorityUDS_RegionalParcelDelivery608,Delete,,UDS,,Xparcel_Priority,UDS_RegionalParcelDelivery,608,,,,,,,,,,,,,,
UDSXparcel_PriorityUDS_RegionalParcelDelivery624,Delete,,UDS,,Xparcel_Priority,UDS_RegionalParcelDelivery,624,,,,,,,,,,,,,,
UDSXparcel_PriorityUDS_RegionalParcelDelivery640,Delete,,UDS,,Xparcel_Priority,UDS_RegionalParcelDelivery,640,,,,,,,,,,,,,,
UDSXparcel_PriorityUDS_RegionalParcelDelivery656,Delete,,UDS,,Xparcel_Priority,UDS_RegionalParcelDelivery,656,,,,,,,,,,,,,,
UDSXparcel_PriorityUDS_RegionalParcelDelivery672,Delete,,UDS,,Xparcel_Priority,UDS_RegionalParcelDelivery,672,,,,,,,,,,,,,,
UDSXparcel_PriorityUDS_RegionalParcelDelivery688,Delete,,UDS,,Xparcel_Priority,UDS_RegionalParcelDelivery,688,,,,,,,,,,,,,,
UDSXparcel_PriorityUDS_RegionalParcelDelivery704,Delete,,UDS,,Xparcel_Priority,UDS_RegionalParcelDelivery,704,,,,,,,,,,,,,,
UDSXparcel_PriorityUDS_RegionalParcelDelivery720,Delete,,UDS,,Xparcel_Priority,UDS_RegionalParcelDelivery,720,,,,,,,,,,,,,,
UDSXparcel_PriorityUDS_RegionalParcelDelivery736,Delete,,UDS,,Xparcel_Priority,UDS_RegionalParcelDelivery,736,,,,,,,,,,,,,,
UDSXparcel_PriorityUDS_RegionalParcelDelivery752,Delete,,UDS,,Xparcel_Priority,UDS_RegionalParcelDelivery,752,,,,,,,,,,,,,,
UDSXparcel_PriorityUDS_RegionalParcelDelivery768,Delete,,UDS,,Xparcel_Priority,UDS_RegionalParcelDelivery,768,,,,,,,,,,,,,,
UDSXparcel_PriorityUDS_RegionalParcelDelivery784,Delete,,UDS,,Xparcel_Priority,UDS_RegionalParcelDelivery,784,,,,,,,,,,,,,,
UDSXparcel_PriorityUDS_RegionalParcelDelivery800,Delete,,UDS,,Xparcel_Priority,UDS_RegionalParcelDelivery,800,,,,,,,,,,,,,,
UDSXparcel_PriorityUDS_RegionalParcelDelivery816,Delete,,UDS,,Xparcel_Priority,UDS_RegionalParcelDelivery,816,,,,,,,,,,,,,,
UDSXparcel_PriorityUDS_RegionalParcelDelivery832,Delete,,UDS,,Xparcel_Priority,UDS_RegionalParcelDelivery,832,,,,,,,,,,,,,,
UDSXparcel_PriorityUDS_RegionalParcelDelivery848,Delete,,UDS,,Xparcel_Priority,UDS_RegionalParcelDelivery,848,,,,,,,,,,,,,,
UDSXparcel_PriorityUDS_RegionalParcelDelivery864,Delete,,UDS,,Xparcel_Priority,UDS_RegionalParcelDelivery,864,,,,,,,,,,,,,,
UDSXparcel_PriorityUDS_RegionalParcelDelivery880,Delete,,UDS,,Xparcel_Priority,UDS_RegionalParcelDelivery,880,,,,,,,,,,,,,,
UDSXparcel_PriorityUDS_RegionalParcelDelivery896,Delete,,UDS,,Xparcel_Priority,UDS_RegionalParcelDelivery,896,,,,,,,,,,,,,,
UDSXparcel_PriorityUDS_RegionalParcelDelivery912,Delete,,UDS,,Xparcel_Priority,UDS_RegionalParcelDelivery,912,,,,,,,,,,,,,,
UDSXparcel_PriorityUDS_RegionalParcelDelivery928,Delete,,UDS,,Xparcel_Priority,UDS_RegionalParcelDelivery,928,,,,,,,,,,,,,,
UDSXparcel_PriorityUDS_RegionalParcelDelivery944,Delete,,UDS,,Xparcel_Priority,UDS_RegionalParcelDelivery,944,,,,,,,,,,,,,,
UDSXparcel_PriorityUDS_RegionalParcelDelivery960,Delete,,UDS,,Xparcel_Priority,UDS_RegionalParcelDelivery,960,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select416,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,416,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select432,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,432,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select448,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,448,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select464,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,464,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select480,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,480,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select496,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,496,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select512,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,512,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select528,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,528,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select544,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,544,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select560,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,560,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select576,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,576,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select592,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,592,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select608,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,608,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select624,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,624,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select640,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,640,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select656,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,656,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select672,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,672,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select688,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,688,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select704,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,704,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select720,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,720,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select736,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,736,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select752,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,752,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select768,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,768,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select784,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,784,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select800,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,800,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select816,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,816,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select832,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,832,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select848,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,848,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select864,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,864,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select880,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,880,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select896,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,896,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select912,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,912,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select928,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,928,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select944,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,944,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select960,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,960,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select976,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,976,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select992,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,992,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select1008,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,1008,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select1024,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,1024,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select1040,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,1040,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select1056,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,1056,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select1072,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,1072,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select1088,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,1088,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select1104,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,1104,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select1120,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,1120,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Selectoversize,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,oversize,,,,,,,,,,,,,,
POXparcel_EXPPO_USPSPriorityMailPackage16,Delete,,PO,,Xparcel_EXP,PO_USPSPriorityMailPackage,16,,,,,,,,,,,,,,
POXparcel_EXPPO_USPSPriorityMailPackage32,Delete,,PO,,Xparcel_EXP,PO_USPSPriorityMailPackage,32,,,,,,,,,,,,,,
POXparcel_EXPPO_USPSPriorityMailPackage48,Delete,,PO,,Xparcel_EXP,PO_USPSPriorityMailPackage,48,,,,,,,,,,,,,,
POXparcel_EXPPO_USPSPriorityMailPackage64,Delete,,PO,,Xparcel_EXP,PO_USPSPriorityMailPackage,64,,,,,,,,,,,,,,
POXparcel_EXPPO_USPSPriorityMailPackage80,Delete,,PO,,Xparcel_EXP,PO_USPSPriorityMailPackage,80,,,,,,,,,,,,,,
POXparcel_EXPPO_USPSPriorityMailPackage96,Delete,,PO,,Xparcel_EXP,PO_USPSPriorityMailPackage,96,,,,,,,,,,,,,,
POXparcel_EXPPO_USPSPriorityMailPackage112,Delete,,PO,,Xparcel_EXP,PO_USPSPriorityMailPackage,112,,,,,,,,,,,,,,
POXparcel_EXPPO_USPSPriorityMailPackage128,Delete,,PO,,Xparcel_EXP,PO_USPSPriorityMailPackage,128,,,,,,,,,,,,,,
POXparcel_EXPPO_USPSPriorityMailPackage144,Delete,,PO,,Xparcel_EXP,PO_USPSPriorityMailPackage,144,,,,,,,,,,,,,,
POXparcel_EXPPO_USPSPriorityMailPackage160,Delete,,PO,,Xparcel_EXP,PO_USPSPriorityMailPackage,160,,,,,,,,,,,,,,
POXparcel_EXPPO_USPSPriorityMailPackage176,Delete,,PO,,Xparcel_EXP,PO_USPSPriorityMailPackage,176,,,,,,,,,,,,,,
POXparcel_EXPPO_USPSPriorityMailPackage192,Delete,,PO,,Xparcel_EXP,PO_USPSPriorityMailPackage,192,,,,,,,,,,,,,,
POXparcel_EXPPO_USPSPriorityMailPackage208,Delete,,PO,,Xparcel_EXP,PO_USPSPriorityMailPackage,208,,,,,,,,,,,,,,
POXparcel_EXPPO_USPSPriorityMailPackage224,Delete,,PO,,Xparcel_EXP,PO_USPSPriorityMailPackage,224,,,,,,,,,,,,,,
POXparcel_EXPPO_USPSPriorityMailPackage240,Delete,,PO,,Xparcel_EXP,PO_USPSPriorityMailPackage,240,,,,,,,,,,,,,,
POXparcel_EXPPO_USPSPriorityMailPackage256,Delete,,PO,,Xparcel_EXP,PO_USPSPriorityMailPackage,256,,,,,,,,,,,,,,
POXparcel_EXPPO_USPSPriorityMailPackage272,Delete,,PO,,Xparcel_EXP,PO_USPSPriorityMailPackage,272,,,,,,,,,,,,,,
POXparcel_EXPPO_USPSPriorityMailPackage288,Delete,,PO,,Xparcel_EXP,PO_USPSPriorityMailPackage,288,,,,,,,,,,,,,,
POXparcel_EXPPO_USPSPriorityMailPackage304,Delete,,PO,,Xparcel_EXP,PO_USPSPriorityMailPackage,304,,,,,,,,,,,,,,
POXparcel_EXPPO_USPSPriorityMailPackage320,Delete,,PO,,Xparcel_EXP,PO_USPSPriorityMailPackage,320,,,,,,,,,,,,,,
POXparcel_EXPPO_USPSPriorityMailPackage336,Delete,,PO,,Xparcel_EXP,PO_USPSPriorityMailPackage,336,,,,,,,,,,,,,,
POXparcel_EXPPO_USPSPriorityMailPackage352,Delete,,PO,,Xparcel_EXP,PO_USPSPriorityMailPackage,352,,,,,,,,,,,,,,
POXparcel_EXPPO_USPSPriorityMailPackage368,Delete,,PO,,Xparcel_EXP,PO_USPSPriorityMailPackage,368,,,,,,,,,,,,,,
POXparcel_EXPPO_USPSPriorityMailPackage384,Delete,,PO,,Xparcel_EXP,PO_USPSPriorityMailPackage,384,,,,,,,,,,,,,,
POXparcel_EXPPO_USPSPriorityMailPackage400,Delete,,PO,,Xparcel_EXP,PO_USPSPriorityMailPackage,400,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage416,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,416,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage432,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,432,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage448,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,448,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage464,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,464,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage480,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,480,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage496,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,496,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage512,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,512,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage528,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,528,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage544,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,544,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage560,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,560,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage576,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,576,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage592,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,592,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage608,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,608,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage624,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,624,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage640,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,640,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage656,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,656,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage672,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,672,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage688,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,688,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage704,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,704,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage720,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,720,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage736,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,736,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage752,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,752,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage768,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,768,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage784,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,784,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage800,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,800,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage816,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,816,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage832,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,832,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage848,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,848,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage864,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,864,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage880,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,880,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage896,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,896,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage912,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,912,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage928,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,928,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage944,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,944,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage960,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,960,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage976,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,976,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage992,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,992,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage1008,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,1008,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage1024,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,1024,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage1040,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,1040,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage1056,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,1056,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage1072,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,1072,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage1088,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,1088,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage1104,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,1104,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage1120,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,1120,,,,,,,,,,,,,,
PTMTXparcel_EXPUSPS_GA_Over1lb416,Delete,,PTMT,,Xparcel_EXP,USPS_GA_Over1lb,416,,,,,,,,,,,,,,
PTMTXparcel_EXPUSPS_GA_Over1lb432,Delete,,PTMT,,Xparcel_EXP,USPS_GA_Over1lb,432,,,,,,,,,,,,,,
PTMTXparcel_EXPUSPS_GA_Over1lb448,Delete,,PTMT,,Xparcel_EXP,USPS_GA_Over1lb,448,,,,,,,,,,,,,,
PTMTXparcel_EXPUSPS_GA_Over1lb464,Delete,,PTMT,,Xparcel_EXP,USPS_GA_Over1lb,464,,,,,,,,,,,,,,
PTMTXparcel_EXPUSPS_GA_Over1lb480,Delete,,PTMT,,Xparcel_EXP,USPS_GA_Over1lb,480,,,,,,,,,,,,,,
PTMTXparcel_EXPUSPS_GA_Over1lb496,Delete,,PTMT,,Xparcel_EXP,USPS_GA_Over1lb,496,,,,,,,,,,,,,,
PTMTXparcel_EXPUSPS_GA_Over1lb512,Delete,,PTMT,,Xparcel_EXP,USPS_GA_Over1lb,512,,,,,,,,,,,,,,
PTMTXparcel_EXPUSPS_GA_Over1lb528,Delete,,PTMT,,Xparcel_EXP,USPS_GA_Over1lb,528,,,,,,,,,,,,,,
PTMTXparcel_EXPUSPS_GA_Over1lb544,Delete,,PTMT,,Xparcel_EXP,USPS_GA_Over1lb,544,,,,,,,,,,,,,,
PTMTXparcel_EXPUSPS_GA_Over1lb560,Delete,,PTMT,,Xparcel_EXP,USPS_GA_Over1lb,560,,,,,,,,,,,,,,
PTMTXparcel_EXPUSPS_GA_Over1lb576,Delete,,PTMT,,Xparcel_EXP,USPS_GA_Over1lb,576,,,,,,,,,,,,,,
PTMTXparcel_EXPUSPS_GA_Over1lb592,Delete,,PTMT,,Xparcel_EXP,USPS_GA_Over1lb,592,,,,,,,,,,,,,,
PTMTXparcel_EXPUSPS_GA_Over1lb608,Delete,,PTMT,,Xparcel_EXP,USPS_GA_Over1lb,608,,,,,,,,,,,,,,
PTMTXparcel_EXPUSPS_GA_Over1lb624,Delete,,PTMT,,Xparcel_EXP,USPS_GA_Over1lb,624,,,,,,,,,,,,,,
PTMTXparcel_EXPUSPS_GA_Over1lb640,Delete,,PTMT,,Xparcel_EXP,USPS_GA_Over1lb,640,,,,,,,,,,,,,,
PTMTXparcel_EXPUSPS_GA_Over1lb656,Delete,,PTMT,,Xparcel_EXP,USPS_GA_Over1lb,656,,,,,,,,,,,,,,
PTMTXparcel_EXPUSPS_GA_Over1lb672,Delete,,PTMT,,Xparcel_EXP,USPS_GA_Over1lb,672,,,,,,,,,,,,,,
PTMTXparcel_EXPUSPS_GA_Over1lb688,Delete,,PTMT,,Xparcel_EXP,USPS_GA_Over1lb,688,,,,,,,,,,,,,,
PTMTXparcel_EXPUSPS_GA_Over1lb704,Delete,,PTMT,,Xparcel_EXP,USPS_GA_Over1lb,704,,,,,,,,,,,,,,
PTMTXparcel_EXPUSPS_GA_Over1lb720,Delete,,PTMT,,Xparcel_EXP,USPS_GA_Over1lb,720,,,,,,,,,,,,,,
PTMTXparcel_EXPUSPS_GA_Over1lb736,Delete,,PTMT,,Xparcel_EXP,USPS_GA_Over1lb,736,,,,,,,,,,,,,,
PTMTXparcel_EXPUSPS_GA_Over1lb752,Delete,,PTMT,,Xparcel_EXP,USPS_GA_Over1lb,752,,,,,,,,,,,,,,
PTMTXparcel_EXPUSPS_GA_Over1lb768,Delete,,PTMT,,Xparcel_EXP,USPS_GA_Over1lb,768,,,,,,,,,,,,,,
PTMTXparcel_EXPUSPS_GA_Over1lb784,Delete,,PTMT,,Xparcel_EXP,USPS_GA_Over1lb,784,,,,,,,,,,,,,,
PTMTXparcel_EXPUSPS_GA_Over1lb800,Delete,,PTMT,,Xparcel_EXP,USPS_GA_Over1lb,800,,,,,,,,,,,,,,
