Product,Shipper,Shipper Code,State,Customer Hub,Induction Terminal,WEIGHT BREAK,LB,1,2,3,4,5,6,7,8,Fuel Surcharge,Handling,Line Haul,Insurance,Unnamed: 20,KeyWord,Product.1,Shipper.1,Shipper Code.1,Customer Hub.1,Induction Terminal ,Linehaul,WEIGHT BREAK.1,1.1,2.1,3.1,4.1,5.1,6.1,7.1,8.1,9,10,11,12,13,M
,,,,,,,,,,,,,,,,,,,,,ACI-WSDFWNo Linehaul14,ACI_PS_Lightweight,ACI-WS,ACI-WS,DFW,ALL,No Linehaul,14.0,3.81,3.81,4.05,4.1,4.1,4.1,4.1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSDFWNo Linehaul15,ACI_PS_Lightweight,ACI-WS,ACI-WS,DFW,ALL,No Linehaul,15.0,3.83,3.83,4.09,4.14,4.14,4.14,4.14,,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSDFWNo Linehaul15.99,ACI_PS_Lightweight,ACI-WS,ACI-WS,DFW,ALL,No Linehaul,15.99,3.86,3.86,4.14,4.19,4.19,4.19,4.19,,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSDFWNo Linehaul16,ACI_Parcel_Select,ACI-WS,ACI-WS,DFW,ALL,No Linehaul,16.0,4.36,4.36,4.62,4.71,4.71,4.71,4.71,,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSDFWNo Linehaul32,ACI_Parcel_Select,ACI-WS,ACI-WS,DFW,ALL,No Linehaul,32.0,4.39,4.39,4.65,4.77,4.77,4.77,4.77,,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSDFWNo Linehaul48,ACI_Parcel_Select,ACI-WS,ACI-WS,DFW,ALL,No Linehaul,48.0,4.41,4.41,4.73,4.87,4.87,4.87,4.87,,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSDFWNo Linehaul64,ACI_Parcel_Select,ACI-WS,ACI-WS,DFW,ALL,No Linehaul,64.0,4.43,4.43,4.79,4.93,4.93,4.93,4.93,,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSDFWNo Linehaul80,ACI_Parcel_Select,ACI-WS,ACI-WS,DFW,ALL,No Linehaul,80.0,4.52,4.52,4.84,4.99,4.99,4.99,4.99,,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSDFWNo Linehaul96,ACI_Parcel_Select,ACI-WS,ACI-WS,DFW,ALL,No Linehaul,96.0,5.06,5.06,5.13,5.16,5.16,5.16,5.16,,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSDFWNo Linehaul112,ACI_Parcel_Select,ACI-WS,ACI-WS,DFW,ALL,No Linehaul,112.0,5.29,5.29,5.38,5.45,5.45,5.45,5.45,,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSDFWNo Linehaul128,ACI_Parcel_Select,ACI-WS,ACI-WS,DFW,ALL,No Linehaul,128.0,5.39,5.39,5.5,5.58,5.58,5.58,5.58,,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSDFWNo Linehaul144,ACI_Parcel_Select,ACI-WS,ACI-WS,DFW,ALL,No Linehaul,144.0,5.42,5.42,5.55,5.64,5.64,5.64,5.64,,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSDFWNo Linehaul160,ACI_Parcel_Select,ACI-WS,ACI-WS,DFW,ALL,No Linehaul,160.0,5.48,5.48,5.63,5.74,5.74,5.74,5.74,,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSDFWNo Linehaul176,ACI_Parcel_Select,ACI-WS,ACI-WS,DFW,ALL,No Linehaul,176.0,5.74,5.74,5.82,5.87,5.87,5.87,5.87,,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSDFWNo Linehaul192,ACI_Parcel_Select,ACI-WS,ACI-WS,DFW,ALL,No Linehaul,192.0,5.85,5.85,5.92,5.96,5.96,5.96,5.96,,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSDFWNo Linehaul208,ACI_Parcel_Select,ACI-WS,ACI-WS,DFW,ALL,No Linehaul,208.0,5.93,5.93,6.0,6.05,6.05,6.05,6.05,,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSDFWNo Linehaul224,ACI_Parcel_Select,ACI-WS,ACI-WS,DFW,ALL,No Linehaul,224.0,5.97,5.97,6.06,6.13,6.13,6.13,6.13,,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSDFWNo Linehaul240,ACI_Parcel_Select,ACI-WS,ACI-WS,DFW,ALL,No Linehaul,240.0,6.04,6.04,6.18,6.28,6.28,6.28,6.28,,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSDFWNo Linehaul256,ACI_Parcel_Select,ACI-WS,ACI-WS,DFW,ALL,No Linehaul,256.0,6.3,6.3,6.44,6.55,6.55,6.55,6.55,,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSDFWNo Linehaul272,ACI_Parcel_Select,ACI-WS,ACI-WS,DFW,ALL,No Linehaul,272.0,6.57,6.57,6.71,6.81,6.81,6.81,6.81,,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSDFWNo Linehaul288,ACI_Parcel_Select,ACI-WS,ACI-WS,DFW,ALL,No Linehaul,288.0,6.83,6.83,6.97,7.08,7.08,7.08,7.08,,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSDFWNo Linehaul304,ACI_Parcel_Select,ACI-WS,ACI-WS,DFW,ALL,No Linehaul,304.0,7.1,7.1,7.24,7.34,7.34,7.34,7.34,,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSDFWNo Linehaul320,ACI_Parcel_Select,ACI-WS,ACI-WS,DFW,ALL,No Linehaul,320.0,7.36,7.36,7.5,7.61,7.61,7.61,7.61,,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSEWRNo Linehaul1,ACI_PS_Lightweight,ACI-WS,ACI-WS,EWR,ALL,No Linehaul,1.0,2.95,2.95,3.01,3.05,3.05,3.05,3.05,3.05,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSEWRNo Linehaul2,ACI_PS_Lightweight,ACI-WS,ACI-WS,EWR,ALL,No Linehaul,2.0,3.01,3.01,3.06,3.1,3.1,3.1,3.1,3.1,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSEWRNo Linehaul3,ACI_PS_Lightweight,ACI-WS,ACI-WS,EWR,ALL,No Linehaul,3.0,3.03,3.03,3.08,3.12,3.12,3.12,3.12,3.12,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSEWRNo Linehaul4,ACI_PS_Lightweight,ACI-WS,ACI-WS,EWR,ALL,No Linehaul,4.0,3.11,3.11,3.16,3.2,3.2,3.2,3.2,3.2,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSEWRNo Linehaul5,ACI_PS_Lightweight,ACI-WS,ACI-WS,EWR,ALL,No Linehaul,5.0,3.16,3.16,3.27,3.28,3.28,3.28,3.3,3.3,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSEWRNo Linehaul6,ACI_PS_Lightweight,ACI-WS,ACI-WS,EWR,ALL,No Linehaul,6.0,3.26,3.26,3.37,3.38,3.38,3.38,3.4,3.4,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSEWRNo Linehaul7,ACI_PS_Lightweight,ACI-WS,ACI-WS,EWR,ALL,No Linehaul,7.0,3.28,3.28,3.42,3.42,3.42,3.42,3.44,3.44,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSEWRNo Linehaul8,ACI_PS_Lightweight,ACI-WS,ACI-WS,EWR,ALL,No Linehaul,8.0,3.3,3.3,3.46,3.46,3.46,3.46,3.49,3.49,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSEWRNo Linehaul9,ACI_PS_Lightweight,ACI-WS,ACI-WS,EWR,ALL,No Linehaul,9.0,3.48,3.48,3.68,3.68,3.68,3.68,3.71,3.71,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSEWRNo Linehaul10,ACI_PS_Lightweight,ACI-WS,ACI-WS,EWR,ALL,No Linehaul,10.0,3.51,3.51,3.72,3.72,3.72,3.72,3.75,3.75,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSEWRNo Linehaul11,ACI_PS_Lightweight,ACI-WS,ACI-WS,EWR,ALL,No Linehaul,11.0,3.54,3.54,3.77,3.77,3.77,3.77,3.79,3.79,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSEWRNo Linehaul12,ACI_PS_Lightweight,ACI-WS,ACI-WS,EWR,ALL,No Linehaul,12.0,3.58,3.58,3.81,3.81,3.81,3.81,3.83,3.83,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSEWRNo Linehaul13,ACI_PS_Lightweight,ACI-WS,ACI-WS,EWR,ALL,No Linehaul,13.0,3.78,3.78,4.01,4.01,4.01,4.01,4.04,4.04,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSEWRNo Linehaul14,ACI_PS_Lightweight,ACI-WS,ACI-WS,EWR,ALL,No Linehaul,14.0,3.81,3.81,4.05,4.05,4.05,4.05,4.08,4.08,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSEWRNo Linehaul15,ACI_PS_Lightweight,ACI-WS,ACI-WS,EWR,ALL,No Linehaul,15.0,3.83,3.83,4.09,4.09,4.09,4.09,4.12,4.12,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSEWRNo Linehaul15.99,ACI_PS_Lightweight,ACI-WS,ACI-WS,EWR,ALL,No Linehaul,15.99,3.86,3.86,4.14,4.14,4.14,4.14,4.16,4.16,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSEWRNo Linehaul16,ACI_Parcel_Select,ACI-WS,ACI-WS,EWR,ALL,No Linehaul,16.0,4.36,4.36,4.62,4.62,4.62,4.62,4.67,4.67,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSEWRNo Linehaul32,ACI_Parcel_Select,ACI-WS,ACI-WS,EWR,ALL,No Linehaul,32.0,4.39,4.39,4.65,4.67,4.67,4.67,4.72,4.72,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSEWRNo Linehaul48,ACI_Parcel_Select,ACI-WS,ACI-WS,EWR,ALL,No Linehaul,48.0,4.41,4.41,4.73,4.75,4.75,4.75,4.8,4.8,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSEWRNo Linehaul64,ACI_Parcel_Select,ACI-WS,ACI-WS,EWR,ALL,No Linehaul,64.0,4.43,4.43,4.79,4.8,4.8,4.8,4.87,4.87,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSEWRNo Linehaul80,ACI_Parcel_Select,ACI-WS,ACI-WS,EWR,ALL,No Linehaul,80.0,4.52,4.52,4.84,4.86,4.86,4.86,4.92,4.92,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSEWRNo Linehaul96,ACI_Parcel_Select,ACI-WS,ACI-WS,EWR,ALL,No Linehaul,96.0,5.06,5.06,5.13,5.13,5.13,5.13,5.15,5.15,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSEWRNo Linehaul112,ACI_Parcel_Select,ACI-WS,ACI-WS,EWR,ALL,No Linehaul,112.0,5.29,5.29,5.38,5.4,5.4,5.4,5.42,5.42,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSEWRNo Linehaul128,ACI_Parcel_Select,ACI-WS,ACI-WS,EWR,ALL,No Linehaul,128.0,5.39,5.39,5.5,5.53,5.53,5.53,5.54,5.54,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSEWRNo Linehaul144,ACI_Parcel_Select,ACI-WS,ACI-WS,EWR,ALL,No Linehaul,144.0,5.42,5.42,5.55,5.58,5.58,5.58,5.6,5.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSEWRNo Linehaul160,ACI_Parcel_Select,ACI-WS,ACI-WS,EWR,ALL,No Linehaul,160.0,5.48,5.48,5.63,5.67,5.67,5.67,5.69,5.69,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSEWRNo Linehaul176,ACI_Parcel_Select,ACI-WS,ACI-WS,EWR,ALL,No Linehaul,176.0,5.74,5.74,5.82,5.83,5.83,5.83,5.84,5.84,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSEWRNo Linehaul192,ACI_Parcel_Select,ACI-WS,ACI-WS,EWR,ALL,No Linehaul,192.0,5.85,5.85,5.92,5.93,5.93,5.93,5.94,5.94,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSEWRNo Linehaul208,ACI_Parcel_Select,ACI-WS,ACI-WS,EWR,ALL,No Linehaul,208.0,5.93,5.93,6.0,6.02,6.02,6.02,6.02,6.02,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSEWRNo Linehaul224,ACI_Parcel_Select,ACI-WS,ACI-WS,EWR,ALL,No Linehaul,224.0,5.97,5.97,6.06,6.08,6.08,6.08,6.1,6.1,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSEWRNo Linehaul240,ACI_Parcel_Select,ACI-WS,ACI-WS,EWR,ALL,No Linehaul,240.0,6.04,6.04,6.18,6.22,6.22,6.22,6.23,6.23,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSEWRNo Linehaul256,ACI_Parcel_Select,ACI-WS,ACI-WS,EWR,ALL,No Linehaul,256.0,6.3,6.3,6.44,6.48,6.48,6.48,6.5,6.5,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSEWRNo Linehaul272,ACI_Parcel_Select,ACI-WS,ACI-WS,EWR,ALL,No Linehaul,272.0,6.57,6.57,6.71,6.75,6.75,6.75,6.76,6.76,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSEWRNo Linehaul288,ACI_Parcel_Select,ACI-WS,ACI-WS,EWR,ALL,No Linehaul,288.0,6.83,6.83,6.97,7.01,7.01,7.01,7.03,7.03,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSEWRNo Linehaul304,ACI_Parcel_Select,ACI-WS,ACI-WS,EWR,ALL,No Linehaul,304.0,7.1,7.1,7.24,7.28,7.28,7.28,7.29,7.29,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSEWRNo Linehaul320,ACI_Parcel_Select,ACI-WS,ACI-WS,EWR,ALL,No Linehaul,320.0,7.36,7.36,7.5,7.54,7.54,7.54,7.56,7.56,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSIAHNo Linehaul1,ACI_PS_Lightweight,ACI-WS,ACI-WS,IAH,ALL,No Linehaul,1.0,3.01,3.01,3.01,3.14,3.14,3.14,3.14,3.27,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSIAHNo Linehaul2,ACI_PS_Lightweight,ACI-WS,ACI-WS,IAH,ALL,No Linehaul,2.0,3.06,3.06,3.06,3.19,3.19,3.19,3.19,3.32,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSIAHNo Linehaul3,ACI_PS_Lightweight,ACI-WS,ACI-WS,IAH,ALL,No Linehaul,3.0,3.08,3.08,3.08,3.21,3.21,3.21,3.21,3.34,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSIAHNo Linehaul4,ACI_PS_Lightweight,ACI-WS,ACI-WS,IAH,ALL,No Linehaul,4.0,3.16,3.16,3.16,3.29,3.29,3.29,3.29,3.37,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSIAHNo Linehaul5,ACI_PS_Lightweight,ACI-WS,ACI-WS,IAH,ALL,No Linehaul,5.0,3.27,3.27,3.27,3.36,3.36,3.36,3.36,3.48,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSIAHNo Linehaul6,ACI_PS_Lightweight,ACI-WS,ACI-WS,IAH,ALL,No Linehaul,6.0,3.37,3.37,3.37,3.46,3.46,3.46,3.46,3.54,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSIAHNo Linehaul7,ACI_PS_Lightweight,ACI-WS,ACI-WS,IAH,ALL,No Linehaul,7.0,3.42,3.42,3.42,3.5,3.5,3.5,3.5,3.59,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSIAHNo Linehaul8,ACI_PS_Lightweight,ACI-WS,ACI-WS,IAH,ALL,No Linehaul,8.0,3.46,3.46,3.46,3.54,3.54,3.54,3.54,3.63,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSIAHNo Linehaul9,ACI_PS_Lightweight,ACI-WS,ACI-WS,IAH,ALL,No Linehaul,9.0,3.68,3.68,3.68,3.77,3.77,3.77,3.77,3.84,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSIAHNo Linehaul10,ACI_PS_Lightweight,ACI-WS,ACI-WS,IAH,ALL,No Linehaul,10.0,3.72,3.72,3.72,3.8,3.8,3.8,3.8,3.88,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSIAHNo Linehaul11,ACI_PS_Lightweight,ACI-WS,ACI-WS,IAH,ALL,No Linehaul,11.0,3.77,3.77,3.77,3.84,3.84,3.84,3.84,3.92,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSIAHNo Linehaul12,ACI_PS_Lightweight,ACI-WS,ACI-WS,IAH,ALL,No Linehaul,12.0,3.81,3.81,3.81,3.88,3.88,3.88,3.88,3.97,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSIAHNo Linehaul13,ACI_PS_Lightweight,ACI-WS,ACI-WS,IAH,ALL,No Linehaul,13.0,4.01,4.01,4.01,4.09,4.09,4.09,4.09,4.18,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSIAHNo Linehaul14,ACI_PS_Lightweight,ACI-WS,ACI-WS,IAH,ALL,No Linehaul,14.0,4.05,4.05,4.05,4.14,4.14,4.14,4.14,4.22,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSIAHNo Linehaul15,ACI_PS_Lightweight,ACI-WS,ACI-WS,IAH,ALL,No Linehaul,15.0,4.09,4.09,4.09,4.18,4.18,4.18,4.18,4.26,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSIAHNo Linehaul15.99,ACI_PS_Lightweight,ACI-WS,ACI-WS,IAH,ALL,No Linehaul,15.99,4.14,4.14,4.14,4.22,4.22,4.22,4.22,4.31,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSIAHNo Linehaul16,ACI_Parcel_Select,ACI-WS,ACI-WS,IAH,ALL,No Linehaul,16.0,4.62,4.62,4.62,4.77,4.77,4.77,4.77,5.03,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSIAHNo Linehaul32,ACI_Parcel_Select,ACI-WS,ACI-WS,IAH,ALL,No Linehaul,32.0,4.65,4.65,4.65,4.86,4.86,4.86,4.86,5.09,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSIAHNo Linehaul48,ACI_Parcel_Select,ACI-WS,ACI-WS,IAH,ALL,No Linehaul,48.0,4.73,4.73,4.73,4.98,4.98,4.98,4.98,5.13,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSIAHNo Linehaul64,ACI_Parcel_Select,ACI-WS,ACI-WS,IAH,ALL,No Linehaul,64.0,4.79,4.79,4.79,5.03,5.03,5.03,5.03,5.18,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSIAHNo Linehaul80,ACI_Parcel_Select,ACI-WS,ACI-WS,IAH,ALL,No Linehaul,80.0,4.84,4.84,4.84,5.09,5.09,5.09,5.09,5.22,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSIAHNo Linehaul96,ACI_Parcel_Select,ACI-WS,ACI-WS,IAH,ALL,No Linehaul,96.0,5.13,5.13,5.13,5.18,5.18,5.18,5.18,5.26,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSIAHNo Linehaul112,ACI_Parcel_Select,ACI-WS,ACI-WS,IAH,ALL,No Linehaul,112.0,5.38,5.38,5.38,5.49,5.49,5.49,5.49,5.59,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSIAHNo Linehaul128,ACI_Parcel_Select,ACI-WS,ACI-WS,IAH,ALL,No Linehaul,128.0,5.5,5.5,5.5,5.63,5.63,5.63,5.63,5.73,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSIAHNo Linehaul144,ACI_Parcel_Select,ACI-WS,ACI-WS,IAH,ALL,No Linehaul,144.0,5.55,5.55,5.55,5.7,5.7,5.7,5.7,5.83,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSIAHNo Linehaul160,ACI_Parcel_Select,ACI-WS,ACI-WS,IAH,ALL,No Linehaul,160.0,5.63,5.63,5.63,5.81,5.81,5.81,5.81,5.97,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSIAHNo Linehaul176,ACI_Parcel_Select,ACI-WS,ACI-WS,IAH,ALL,No Linehaul,176.0,5.82,5.82,5.82,5.9,5.9,5.9,5.9,5.99,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSIAHNo Linehaul192,ACI_Parcel_Select,ACI-WS,ACI-WS,IAH,ALL,No Linehaul,192.0,5.92,5.92,5.92,5.99,5.99,5.99,5.99,6.06,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSIAHNo Linehaul208,ACI_Parcel_Select,ACI-WS,ACI-WS,IAH,ALL,No Linehaul,208.0,6.0,6.0,6.0,6.08,6.08,6.08,6.08,6.17,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSIAHNo Linehaul224,ACI_Parcel_Select,ACI-WS,ACI-WS,IAH,ALL,No Linehaul,224.0,6.06,6.06,6.06,6.17,6.17,6.17,6.17,6.28,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSIAHNo Linehaul240,ACI_Parcel_Select,ACI-WS,ACI-WS,IAH,ALL,No Linehaul,240.0,6.18,6.18,6.18,6.36,6.36,6.36,6.36,6.5,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSIAHNo Linehaul256,ACI_Parcel_Select,ACI-WS,ACI-WS,IAH,ALL,No Linehaul,256.0,6.44,6.44,6.44,6.62,6.62,6.62,6.62,6.76,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSIAHNo Linehaul272,ACI_Parcel_Select,ACI-WS,ACI-WS,IAH,ALL,No Linehaul,272.0,6.71,6.71,6.71,6.89,6.89,6.89,6.89,7.03,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSIAHNo Linehaul288,ACI_Parcel_Select,ACI-WS,ACI-WS,IAH,ALL,No Linehaul,288.0,6.97,6.97,6.97,7.15,7.15,7.15,7.15,7.29,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSIAHNo Linehaul304,ACI_Parcel_Select,ACI-WS,ACI-WS,IAH,ALL,No Linehaul,304.0,7.24,7.24,7.24,7.42,7.42,7.42,7.42,7.56,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSIAHNo Linehaul320,ACI_Parcel_Select,ACI-WS,ACI-WS,IAH,ALL,No Linehaul,320.0,7.5,7.5,7.5,7.68,7.68,7.68,7.68,7.82,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSLAXNo Linehaul1,ACI_PS_Lightweight,ACI-WS,ACI-WS,LAX,ALL,No Linehaul,1.0,2.95,2.95,3.01,3.16,3.23,3.23,3.23,3.23,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSLAXNo Linehaul2,ACI_PS_Lightweight,ACI-WS,ACI-WS,LAX,ALL,No Linehaul,2.0,3.01,3.01,3.06,3.2,3.28,3.28,3.28,3.28,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSLAXNo Linehaul3,ACI_PS_Lightweight,ACI-WS,ACI-WS,LAX,ALL,No Linehaul,3.0,3.03,3.03,3.08,3.23,3.3,3.3,3.3,3.3,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSLAXNo Linehaul4,ACI_PS_Lightweight,ACI-WS,ACI-WS,LAX,ALL,No Linehaul,4.0,3.11,3.11,3.16,3.31,3.35,3.35,3.35,3.35,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSLAXNo Linehaul5,ACI_PS_Lightweight,ACI-WS,ACI-WS,LAX,ALL,No Linehaul,5.0,3.16,3.16,3.27,3.37,3.44,3.44,3.44,3.44,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSLAXNo Linehaul6,ACI_PS_Lightweight,ACI-WS,ACI-WS,LAX,ALL,No Linehaul,6.0,3.26,3.26,3.37,3.47,3.52,3.52,3.52,3.52,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSLAXNo Linehaul7,ACI_PS_Lightweight,ACI-WS,ACI-WS,LAX,ALL,No Linehaul,7.0,3.28,3.28,3.42,3.51,3.56,3.56,3.56,3.56,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSLAXNo Linehaul8,ACI_PS_Lightweight,ACI-WS,ACI-WS,LAX,ALL,No Linehaul,8.0,3.3,3.3,3.46,3.55,3.6,3.6,3.6,3.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSLAXNo Linehaul9,ACI_PS_Lightweight,ACI-WS,ACI-WS,LAX,ALL,No Linehaul,9.0,3.48,3.48,3.68,3.78,3.82,3.82,3.82,3.82,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSLAXNo Linehaul10,ACI_PS_Lightweight,ACI-WS,ACI-WS,LAX,ALL,No Linehaul,10.0,3.51,3.51,3.72,3.81,3.86,3.86,3.86,3.86,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSLAXNo Linehaul11,ACI_PS_Lightweight,ACI-WS,ACI-WS,LAX,ALL,No Linehaul,11.0,3.54,3.54,3.77,3.85,3.9,3.9,3.9,3.9,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSLAXNo Linehaul12,ACI_PS_Lightweight,ACI-WS,ACI-WS,LAX,ALL,No Linehaul,12.0,3.58,3.58,3.81,3.89,3.94,3.94,3.94,3.94,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSLAXNo Linehaul13,ACI_PS_Lightweight,ACI-WS,ACI-WS,LAX,ALL,No Linehaul,13.0,3.78,3.78,4.01,4.11,4.15,4.15,4.15,4.15,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSLAXNo Linehaul14,ACI_PS_Lightweight,ACI-WS,ACI-WS,LAX,ALL,No Linehaul,14.0,3.81,3.81,4.05,4.15,4.2,4.2,4.2,4.2,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSLAXNo Linehaul15,ACI_PS_Lightweight,ACI-WS,ACI-WS,LAX,ALL,No Linehaul,15.0,3.83,3.83,4.09,4.19,4.24,4.24,4.24,4.24,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSLAXNo Linehaul15.99,ACI_PS_Lightweight,ACI-WS,ACI-WS,LAX,ALL,No Linehaul,15.99,3.86,3.86,4.14,4.23,4.28,4.28,4.28,4.28,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSLAXNo Linehaul16,ACI_Parcel_Select,ACI-WS,ACI-WS,LAX,ALL,No Linehaul,16.0,4.36,4.36,4.62,4.79,4.96,4.96,4.96,4.96,,,,,,
,,,,,,,,,,,,,,,,,,,,,ACI-WSLAXNo Linehaul32,ACI_Parcel_Select,ACI-WS,ACI-WS,LAX,ALL,No Linehaul,32.0,4.39,4.39,4.65,4.88,5.02,5.02,5.02,5.02,,,,,,
